
id	nm	lat	lon	countryCode
535806	Leskolovo	60.263409	30.454620	RU
1497543	Nizhnevartovsk	60.934399	76.553101	RU
1503772	Khanty-Mansiysk	61.004169	69.001938	RU
2020221	Markha	62.105282	129.726944	RU
1540356	Raduzhnyy	62.096111	77.474998	RU
2019951	Mirnyy	62.535278	113.961113	RU
479411	Ukhta	63.567051	53.683479	RU
1498087	Nadym	65.533333	72.516670	RU
1496511	Novyy Urengoy	66.083328	76.633331	RU
2014624	Udachnyy	66.416672	112.400002	RU
1493197	Salekhard	66.529999	66.601936	RU
1486910	Vorkuta	67.500000	64.000000	RU
2126123	Chokurdakh	70.633331	147.916672	RU
2015306	Tiksi	71.687218	128.869446	RU
2022572	Khatanga	71.966667	102.500000	RU
2181133	Timaru	-44.400002	171.250000	NZ
3839982	Punta Alta	-38.875881	-62.073589	AR
3430443	Necochea	-38.547260	-58.736752	AR
6241325	Rotorua	-38.138741	176.245163	NZ
2158020	Merimbula	-36.900002	149.899994	AU
2163055	Horsham	-36.716671	142.199997	AU
2176401	Bega	-36.666672	149.833328	AU
3895088	Chillan	-36.606640	-72.103439	CL
2149645	Shepparton	-36.383331	145.399994	AU
3435038	Dolores	-36.313221	-57.679180	AR
2162994	Howlong	-35.966671	146.633331	AU
2147756	Swan Hill	-35.337811	143.554398	AU
2160774	Lake Albert	-35.166672	147.383331	AU
2078025	Adelaide	-34.933331	138.600006	AU
7289886	Fullarton	-34.951000	138.628998	AU
2057897	Woodville	-34.883331	138.550003	AU
6943474	Athelstone	-34.869789	138.702881	AU
3441575	Montevideo	-34.833462	-56.167351	UY
2162733	Ingleburn	-34.000000	150.866669	AU
3361025	Stellenbosch	-33.934620	18.866760	ZA
2171586	Chipping Norton	-33.900002	150.949997	AU
2208305	Dee Why	-33.750000	151.300003	AU
2154219	Orange	-33.283970	149.100174	AU
3441684	Mercedes	-33.252399	-58.030472	UY
2153778	Parkes	-33.133331	148.183334	AU
3883214	Limache	-33.016670	-71.266670	CL
2168305	Dubbo	-32.250000	148.616669	AU
1020641	Beaufort West	-32.356709	22.582951	ZA
1000543	Graaff-Reinet	-32.252151	24.530750	ZA
2165159	Gloucester	-32.000000	151.966675	AU
2173911	Broken Hill	-31.950001	141.433334	AU
2169736	Cundletown	-31.900000	152.533325	AU
2171216	Cobar	-31.500000	145.816666	AU
3440714	Salto	-31.383329	-57.966671	UY
2164206	Gunnedah	-30.983330	150.250000	AU
2177671	Armidale	-30.516670	151.649994	AU
2155742	Narrabri	-30.316669	149.783325	AU
2171085	Coffs Harbour	-30.299999	153.133331	AU
3861824	Chamical	-30.360020	-66.313988	AR
2162662	Inverell	-29.783331	151.116669	AU
2156927	Moree	-29.466669	149.850006	AU
995202	Howick	-29.477949	30.230570	ZA
2167050	Evans Head	-29.116671	153.433334	AU
2172153	Casino	-28.866671	153.050003	AU
2160063	Lismore	-28.813540	153.277298	AU
940909	Welkom	-27.986441	26.706610	ZA
6943556	Taigum	-27.342649	153.044434	AU
2173605	Buderim	-26.683331	153.050003	AU
1017780	Boksburg	-26.211969	28.259581	ZA
3458147	Mafra	-26.111389	-49.805279	BR
982899	Lichtenburg	-26.152000	26.159679	ZA
980921	Mabopane	-25.497681	28.100651	ZA
3453535	Piraquara	-25.441669	-49.063332	BR
933726	Hukuntsi	-24.000000	21.750000	BW
2077895	Alice Springs	-23.700001	133.883331	AU
3471393	Aruja	-23.396111	-46.320831	BR
6354929	Tom Price	-22.693899	117.793098	AU
7262440	Valencia West	32.132381	-111.114143	US
5495380	Tularosa	33.073971	-106.018600	US
6051123	Leamington	42.054901	-82.606201	CA
5920450	Chatham-Kent	42.400089	-82.183098	CA
6165719	Thorold	43.116821	-79.199577	CA
6176823	Waterloo	43.466801	-80.516388	CA
5991370	Keswick	44.250111	-79.466316	CA
6150174	Smiths Falls	44.900108	-76.016068	CA
5978683	Huntingdon	45.083389	-74.165932	CA
6138495	Saint-Jean-sur-Richelieu	45.316780	-73.265862	CA
6122037	Richelieu	45.443359	-73.246017	CA
5923101	Clarence-Rockland	45.550098	-75.291008	CA
6138374	Saint-Hyacinthe	45.616779	-72.949142	CA
6137702	Sainte-Agathe-des-Monts	46.050091	-74.282516	CA
6076211	Moncton	46.115940	-64.801857	CA
6137631	Saint-Come--Liniere	46.066769	-70.515732	CA
6945991	Plessisville	46.218559	-71.762009	CA
5897209	Becancour	46.333359	-72.432411	CA
6945989	Sainte-Marie	46.434010	-71.011681	CA
7535681	Saint-Augustin-de-Desmaures	46.740639	-71.451309	CA
7535692	La Pocatiere	47.348358	-70.061859	CA
7302644	Tracadie-Sheila	47.514439	-64.918060	CA
6137270	Saguenay	48.416752	-71.065727	CA
6354895	Rimouski	48.448792	-68.523956	CA
6166142	Thunder Bay	48.400101	-89.316833	CA
6122085	Richmond	49.170029	-123.136833	CA
6085772	Nanaimo	49.166340	-123.936012	CA
6173331	Vancouver	49.249660	-123.119339	CA
6111632	Port Alberni	49.241329	-124.802803	CA
6078447	Morden	49.191898	-98.101357	CA
5911606	Burnaby	49.266361	-122.952629	CA
6098642	Parksville	49.316330	-124.319450	CA
7281936	West Kelowna	49.862499	-119.583328	CA
6111529	Portage la Prairie	49.972820	-98.292633	CA
6144054	Selkirk	50.143600	-96.884521	CA
5887048	Armstrong	50.449791	-119.202347	CA
5933070	Crossfield	51.433411	-114.035278	CA
5946820	Edson	53.583450	-116.435593	CA
5946768	Edmonton	53.550140	-113.468712	CA
964420	Port Elizabeth	-33.917992	25.570070	ZA
3453639	Pirassununga	-21.996111	-47.425831	BR
933186	Orapa	-21.283331	25.366671	BW
2065594	Mount Isa	-20.733330	139.500000	AU
3353715	Outjo	-20.116671	16.150000	NA
2060436	Tennant Creek	-19.650000	134.199997	AU
3352593	Tsumeb	-19.233330	17.716669	NA
882100	Rusape	-18.527849	32.128429	ZW
3934707	Mollendo	-17.023060	-72.014717	PE
2064735	Nhulunbuy	-12.233330	136.766663	AU
158876	Itumba	-9.400000	33.183331	TZ
155334	Magole	-6.366670	37.366669	TZ
3573650	Tabaquite	10.383330	-61.299999	TT
3645213	Coro	11.404500	-69.673439	VE
1259434	Polur	12.500000	79.133331	IN
1268189	Kanakapura	12.550000	77.416672	IN
1609350	Bangkok	13.750000	100.516670	TH
3600328	Villa Nueva	14.033330	-87.133331	HN
1608057	Pak Chong	14.708020	101.416138	TH
2455290	Kidal	18.441111	1.407780	ML
2446796	Bilma	18.685320	12.916430	NE
3495694	Otra Banda	18.650160	-68.662811	DO
3515302	Toluca	19.288330	-99.667221	MX
3530139	Coyoacan	19.328890	-99.160278	MX
1257896	Sadabad	27.450001	78.050003	IN
6354970	Puerto Rico	27.789431	-15.710450	ES
2521692	Arafo	28.339710	-16.422440	ES
1860112	Kanoya	31.383329	130.850006	JP
1790100	Xiaolingwei	32.033329	118.849998	CN
2467783	Remada	32.316620	10.395510	TN
2263491	Santana	32.799999	-16.883329	PT
1864572	Chikushino-shi	33.496311	130.515594	JP
1849299	Umi	33.566669	130.500000	JP
1848087	Yukuhashi	33.728729	130.983002	JP
1168197	Peshawar	34.007999	71.578491	PK
5301442	Lake of the Woods	34.163929	-109.989548	US
1851426	Sumoto	34.349998	134.899994	JP
1857334	Mihara	34.400002	133.083328	JP
4190542	Dahlonega	34.532589	-83.984909	US
1850034	Tondabayashi	34.500000	135.600006	JP
5322400	Adelanto	34.582771	-117.409218	US
1851717	Shizuoka-shi	34.976940	138.383057	JP
1855416	Niimi	34.983330	133.466675	JP
1854902	Numazu	35.099998	138.866669	JP
1856057	Nagoya-shi	35.181469	136.906403	JP
146268	Nicosia	35.166672	33.366669	CY
1861602	Inazawa	35.250000	136.783325	JP
1855380	Ninomiya	35.303329	139.253326	JP
1861449	Isehara	35.390560	139.307785	JP
1861864	Iida	35.519650	137.820740	JP
1859642	Kawasaki	35.520561	139.717224	JP
1862599	Hino	35.673061	139.400284	JP
1855503	Nerima	35.733330	139.649994	JP
1852502	Shiki	35.833328	139.583328	JP
1851604	Soka	35.820278	139.804443	JP
1907125	Kamifukuoka	35.872501	139.509720	JP
2563232	Attard	35.889721	14.442500	MT
2563191	Birkirkara	35.897221	14.461110	MT
6822108	Inashiki	35.956329	140.323563	JP
1854022	Ono	35.981060	136.487274	JP
1852347	Shimodate	36.299999	139.983337	JP
2112232	Kitaibaraki	36.783329	140.750000	JP
2513509	Moron de la Frontera	37.120838	-5.454030	ES
2110959	Sukagawa	37.283329	140.383331	JP
2525593	Barrafranca	37.379139	14.201070	IT
2523619	Ribera	37.498440	13.264150	IT
2524179	Menfi	37.606640	12.967840	IT
2523850	Pedara	37.616852	15.056690	IT
2524205	Mazara del Vallo	37.664139	12.588040	IT
251280	Zakynthos	37.791389	20.895281	GR
2521694	Aracena	37.893959	-6.561160	ES
260172	Khalandrion	38.030579	23.797930	GR
262135	Galatsi	38.016670	23.750000	GR
257365	Megara	38.000000	23.345560	GR
262752	Elefsina	38.041351	23.542950	GR
257302	Melissia	38.049999	23.833330	GR
2525729	Altofonte	38.042049	13.296240	IT
257811	Mandra	38.066669	23.500000	GR
2524070	Montelepre	38.090450	13.174340	IT
2523630	Reggio Calabria	38.110470	15.661290	IT
2525597	Barcellona-Pozzo di Gotto	38.147560	15.210480	IT
262609	Erythres	38.216671	23.316669	GR
2524170	Messina	38.193272	15.549690	IT
2511102	Santa Pola	38.191650	-0.565800	ES
2518559	Elche	38.262180	-0.701070	ES
2523738	Polistena	38.405979	16.080000	IT
252190	Vasilikon	38.433331	23.666670	GR
2518505	Elda	38.477829	-0.791570	ES
265560	Agrinio	38.621391	21.407780	GR
2512177	Puertollano	38.687119	-4.107340	ES
2271140	Barcarena	38.732449	-9.280000	PT
4270936	Ellis	38.938068	-99.560669	US
2525473	Cagliari	39.207378	9.134620	IT
2524084	Monserrato	39.256111	9.139720	IT
2519880	Casas Ibanez	39.283329	-1.466670	ES
2524844	Dolianova	39.377781	9.175830	IT
5445194	Colby	39.395840	-101.052383	US
2524352	Luzzi	39.446098	16.288290	IT
315985	Edremit	39.596111	27.024441	TR
2111834	Morioka-shi	39.703609	141.152496	JP
258576	Larisa	39.637218	22.420280	GR
3181670	Botrugno	40.064720	18.324430	IT
616417	Metsamor	40.073021	44.289619	AM
3125144	Chinchon	40.140202	-3.422670	ES
3116157	Morata de Tajuna	40.226799	-3.432690	ES
3165084	Tursi	40.245209	16.469690	IT
735563	Kozani	40.301109	21.786390	GR
3165851	Teggiano	40.379211	15.540460	IT
3118155	Loeches	40.383331	-3.400000	ES
3117735	Madrid	40.416500	-3.702560	ES
3170350	Pomarico	40.517818	16.547279	IT
736638	Agia Trias	40.499439	22.876110	GR
736083	Kalamaria	40.582500	22.950279	GR
735764	Chortiatis	40.610481	23.099630	GR
734077	Thessaloniki	40.640282	22.943890	GR
3170027	Potenza	40.644321	15.808570	IT
736450	Nea Ionia	40.688889	22.856939	GR
2129211	Misawa	40.683609	141.359726	JP
4902065	Metamora	40.790588	-89.360641	US
734924	Nigrita	40.905281	23.499439	GR
735861	Kavala	40.939720	24.401939	GR
3164219	Villa Literno	41.009911	14.080520	IT
3166056	Sturno	41.020119	15.110250	IT
5106014	Wanaque	41.038151	-74.294037	US
734330	Serres	41.085560	23.549721	GR
735640	Komotini	41.122780	25.396391	GR
733840	Xanthi	41.141392	24.883610	GR
5160041	Lagrange	41.237282	-82.119873	US
3106492	Valls	41.286121	1.249930	ES
6534279	Piedimonte Matese	41.350819	14.368030	IT
3120619	LHospitalet de Llobregat	41.359669	2.100280	ES
3128760	Barcelona	41.388790	2.158990	ES
3110921	Sant Adria de Besos	41.430729	2.218550	ES
3176885	Foggia	41.460930	15.549250	IT
734880	Orestiada	41.503059	26.529720	GR
3122912	Esparreguera	41.533329	1.866670	ES
3108286	Terrassa	41.566669	2.016670	ES
3118514	Lleida	41.616669	0.616670	ES
3108681	Soria	41.764011	-2.468830	ES
3128978	Balaguer	41.791168	0.810940	ES
3172074	Olevano Romano	41.860619	13.033090	IT
3110983	Salt	41.974892	2.792810	ES
3114531	Palencia	42.016670	-4.533330	ES
3123688	Ejea de los Caballeros	42.126320	-1.137160	ES
3176772	Forano	42.301231	12.589770	IT
4905572	Pecatonica	42.313911	-89.359283	US
3126373	O Carballino	42.431629	-8.078990	ES
3170590	Pizzoli	42.432140	13.311690	IT
3113236	Ponferrada	42.546638	-6.596190	ES
3118532	Leon	42.599998	-5.566670	ES
3106313	Vega de Espinareda	42.725368	-6.654390	ES
2130452	Chitose	42.819439	141.652222	JP
3127850	Bonar	42.866798	-5.323860	ES
3109642	Santiago de Compostela	42.880520	-8.545690	ES
3106090	Bergara	43.115101	-2.417500	ES
3118228	Llodio	43.143219	-2.962040	ES
3165381	Torrita di Siena	43.170238	11.779440	IT
2990919	Narbonne	43.183331	3.000000	FR
3109453	Barakaldo	43.295639	-2.997290	ES
3127224	Cabezon de la Sal	43.308239	-4.235710	ES
3109041	Sestao	43.309750	-3.007160	ES
3028652	Carbonne	43.298569	1.225200	FR
5260694	Lodi	43.313881	-89.526512	US
2995469	Marseille	43.296951	5.381070	FR
4853059	Cresco	43.381359	-92.114052	US
3118304	Llanes	43.419819	-4.754850	ES
3108534	Suances	43.433399	-4.043380	ES
3038493	Aigues-Mortes	43.566830	4.190680	FR
3170798	Pietra la Croce	43.602242	13.538870	IT
3170321	Ponsacco	43.623840	10.629110	IT
3176959	Firenze	43.766670	11.250000	IT
3183147	Altopascio	43.815739	10.673910	IT
3173008	Montecarlo	43.851250	10.668310	IT
3172828	Montemurlo	43.921650	11.031120	IT
3000329	Les Mees	44.030708	5.976810	FR
3028322	Castelsarrasin	44.033329	1.100000	FR
3167373	SantArcangelo di Romagna	44.063259	12.446570	IT
5763011	Box Elder	44.112492	-103.068230	US
3179523	Castelnuovo di Garfagnana	44.121250	10.404600	IT
3181832	Borghetto Santo Spirito	44.111870	8.241290	IT
3174649	Loano	44.127769	8.257430	IT
3179830	Casola Valsenio	44.225060	11.625120	IT
3166228	Spotorno	44.226379	8.416470	IT
3164988	Vado Ligure	44.269138	8.433750	IT
3169670	Quiliano	44.292542	8.412650	IT
5237056	Hinesburg	44.329220	-73.110680	US
5819881	Buffalo	44.348309	-106.698936	US
673382	Mihail Kogalniceanu	44.366669	28.450001	RO
3182244	Beinette	44.364830	7.646730	IT
5769489	Sturgis	44.409710	-103.509079	US
5821593	Cody	44.526340	-109.056534	US
3176467	Fusignano	44.465069	11.957130	IT
5272776	Seymour	44.514992	-88.330383	US
5027765	Gaylord	44.553020	-94.220528	US
3168239	San Giovanni in Persiceto	44.639969	11.184110	IT
3169522	Reggio nellEmilia	44.698250	10.631250	IT
3177090	Ferrara	44.826778	11.620710	IT
3180496	Carmagnola	44.847038	7.718030	IT
3168350	Sangano	45.026138	7.448120	IT
3176130	Giaveno	45.047039	7.349220	IT
3171058	Piacenza	45.046761	9.699370	IT
3164154	Villar Focchiardo	45.112438	7.238410	IT
4991613	East Jordan	45.158058	-85.124229	US
3174922	Legnago	45.183182	11.309100	IT
6535371	San Martino in Strada	45.274971	9.526360	IT
3174638	Lodi	45.313568	9.502860	IT
5039857	Oak Grove	45.340801	-93.326897	US
3177841	Crema	45.358768	9.668260	IT
3164527	Verona	45.434189	10.997790	IT
3169447	Rho	45.530869	9.040140	IT
3177845	Creazzo	45.531990	11.478500	IT
3177651	Dairago	45.567169	8.863240	IT
3178671	Cinisello Balsamo	45.557072	9.221850	IT
668828	Rasnov	45.583328	25.450001	RO
3025668	Chazelles-sur-Lyon	45.638062	4.391300	FR
683844	Brasov	45.648609	25.606131	RO
3172495	Mozzate	45.672169	8.955240	IT
6534247	Verano Brianza	45.688679	9.224540	IT
6535580	Cartigliano	45.713001	11.695600	IT
6534454	Veniano	45.719379	8.989740	IT
3183316	Albino	45.763779	9.796360	IT
667268	Sibiu	45.799999	24.150000	RO
3172067	Olgiate Comasco	45.785381	8.967640	IT
3174543	Lovere	45.811691	10.068960	IT
3179390	Castione della Presolana	45.914391	10.063560	IT
3199523	Grosuplje	45.955559	14.658890	SI
3181207	Caldonazzo	45.994999	11.264680	IT
2659748	Martigny-Ville	46.102760	7.072450	CH
3195281	Medvode	46.133331	14.433330	SI
686254	Arad	46.183331	21.316669	RO
2972774	Thoiry	46.237621	5.981110	FR
2975410	Sciez	46.329090	6.379470	FR
3203611	Bovec	46.337502	13.552780	SI
3177263	Falcade	46.354210	11.865920	IT
6534732	Valdidentro	46.489010	10.294050	IT
3181913	Bolzano	46.492722	11.333580	IT
674826	Letea Veche	46.549999	26.950001	RO
3044062	Tazlar	46.548241	19.514360	HU
3049885	Kiskunfelegyhaza	46.712132	19.844580	HU
2781023	Deutschlandsberg	46.815281	15.222220	AT
2660177	Kehrsatz	46.910351	7.470960	CH
670889	Piatra Neamt	46.916672	26.333330	RO
2971553	Trouy	47.011532	2.360180	FR
701822	Mariupol	47.066669	37.500000	UA
675810	Iasi	47.166672	27.600000	RO
2770885	Nenzing	47.184361	9.705390	AT
2760610	Zeltweg	47.183331	14.750000	AT
2657915	Zofingen	47.287788	7.945860	CH
2764958	Hall in Tirol	47.283329	11.516670	AT
2981512	Saint-Avertin	47.363571	0.739930	FR
2831088	Sonthofen	47.516670	10.283330	DE
2661604	Basel	47.558399	7.573270	CH
2847639	Rheinfelden (Baden)	47.566669	7.800000	DE
665850	Suceava	47.633331	26.250000	RO
2658432	Tagerwilen	47.655941	9.131670	CH
665382	Tautii Magherus	47.650002	23.483330	RO
2763795	Ternitz	47.715649	16.035749	AT
2873291	Marktoberdorf	47.783329	10.616670	DE
669289	Radauti	47.849998	25.916670	RO
2896530	Illmensee	47.866669	9.383330	DE
2822083	Titisee-Neustadt	47.900002	8.166670	DE
2766692	Sankt Georgen im Attergau	47.935951	13.483060	AT
2779378	Frankenmarkt	47.983330	13.416670	AT
2820752	Turkheim	48.066669	10.633330	DE
2843636	Rottweil	48.167831	8.627190	DE
2867714	Muenchen	48.137428	11.575490	DE
2768348	Pressbaum	48.183331	16.083330	AT
2871601	Messstetten	48.183331	8.966670	DE
2917221	Grobenzell	48.200001	11.366670	DE
2761369	Vienna	48.208488	16.372080	AT
2932924	Ehingen	48.282589	9.727490	DE
3058210	Pezinok	48.289860	17.266640	SK
2781017	Deutsch-Wagram	48.299721	16.566669	AT
2948246	Bisingen	48.310120	8.917380	DE
2865376	Neufahrn bei Freising	48.316669	11.666670	DE
2881885	Lahr	48.349998	7.866670	DE
3019372	Etrechy	48.494652	2.194890	FR
2881857	Laichingen	48.489391	9.686120	DE
2865341	Neuffen	48.554600	9.375500	DE
2899880	Holzgerlingen	48.639690	9.011490	DE
2975525	Savigny-sur-Orge	48.676781	2.348350	FR
2876462	Loffenau	48.772141	8.384630	DE
2854840	Perlesreut	48.783329	13.450000	DE
3206285	Urbach	48.816799	9.576900	DE
2996148	Mantes-la-Jolie	48.983330	1.716670	FR
3078610	Brno	49.195221	16.607960	CZ
2909313	Hassloch	49.362782	8.258060	DE
3063196	Velke Mezirici	49.355221	16.012239	CZ
2972811	Thionville	49.366669	6.166670	FR
2910935	Hangard	49.382599	7.210460	DE
2839335	Schifferstadt	49.387218	8.374720	DE
2929863	Eppelheim	49.402500	8.633060	DE
2896468	Ilvesheim	49.474041	8.567400	DE
2953402	Bad Mergentheim	49.492500	9.773610	DE
2859772	Obermichelbach	49.531170	10.908910	DE
2925550	Frankenthal	49.537220	8.355000	DE
3068797	Ostravice	49.535099	18.391640	CZ
2905457	Herzogenaurach	49.567982	10.885650	DE
763534	Nowy Sacz	49.621769	20.697050	PL
3065379	Stara Ves nad Ondrejnici	49.727749	18.188499	CZ
770293	Jaslo	49.745060	21.472521	PL
3064919	Stribro	49.752941	13.004090	CZ
2933019	Eggolsheim	49.771111	11.058060	DE
3062811	Vitkov	49.774448	17.749411	CZ
2869908	Monchberg	49.791389	9.265830	DE
2913598	Guntersblum	49.797501	8.345560	DE
2937591	Dieburg	49.898891	8.844440	DE
3068927	Opava	49.938660	17.902571	CZ
5947708	Elkford	50.050072	-114.885399	CA
773380	Debica	50.051460	21.411409	PL
3067696	Prague	50.088039	14.420760	CZ
2929134	Eschborn	50.133331	8.550000	DE
3029030	Cambrai	50.166672	3.233330	FR
2858738	Oberursel	50.200001	8.583330	DE
766332	Lezajsk	50.262569	22.419319	PL
3031380	Bouchain	50.285191	3.314910	FR
3030799	Boussois	50.289070	4.041170	FR
3038731	Abscon	50.333328	3.300000	FR
2638698	Saint Stephen	50.333328	-4.900000	GB
2906843	Hellenthal	50.483330	6.433330	DE
2939710	Crottendorf	50.516670	12.950000	DE
3037520	Annoeullin	50.529251	2.931800	FR
758252	Staszow	50.563068	21.165930	PL
758445	Stalowa Wola	50.582859	22.053341	PL
3062439	Vrchlabi	50.626968	15.609370	CZ
3096576	Karpacz	50.776691	15.755940	PL
769250	Kielce	50.870331	20.627520	PL
2759350	Beek	50.940830	5.797220	NL
757886	Suchedniow	51.047760	20.829220	PL
3020686	Dunkerque	51.049999	2.366670	FR
2792856	Leopoldsburg	51.116669	5.250000	BE
2647240	Headcorn	51.169659	0.624330	GB
2808559	Willich	51.266670	6.550000	DE
2649322	Fleet	51.283329	-0.833330	GB
2633993	Whyteleafe	51.308079	-0.084290	GB
3083788	Szczercow	51.333191	19.109770	PL
2917816	Grefrath	51.336300	6.340720	DE
2636716	Stratfield Mortimer	51.373390	-1.034950	GB
2655627	Birchington-on-Sea	51.375751	1.304800	GB
760778	Radom	51.402531	21.147141	PL
762199	Pionki	51.476040	21.449949	PL
2635150	Upminster	51.555939	0.255600	GB
6690806	Cranham	51.565651	0.265900	GB
767814	Kozienice	51.582939	21.547791	PL
2639583	Rayleigh	51.585709	0.604590	GB
2653256	Chepstow	51.640869	-2.676830	GB
7303225	Headwood Bolevad	51.677078	-0.438250	GB
2647108	Hengoed	51.650829	-3.231670	GB
6690591	Little Chalfont	51.668289	-0.570380	GB
3093133	Lodz	51.750000	19.466669	PL
2849548	Rees	51.766670	6.400000	DE
2827990	Steinheim	51.870659	9.091360	DE
2758326	Brielle	51.901669	4.162500	NL
2751285	Maassluis	51.923328	4.250000	NL
2888047	Klein Wanzleben	52.066669	11.366670	DE
2745912	Utrecht	52.090832	5.122220	NL
2652941	Clare	52.078609	0.581670	GB
6301921	Kesgrave	52.062408	1.236500	GB
2641591	Newport Pagnell	52.087311	-0.722180	GB
2961120	Tra Mhor	52.162350	-7.152440	IE
2636749	Stowmarket	52.188931	0.997740	GB
2809919	Wettringen	52.209389	7.318950	DE
2753801	Hoofddorp	52.302502	4.688890	NL
770706	Jablonna	52.378849	20.917450	PL
2836746	Schoneiche	52.466671	13.683330	DE
2885657	Berlin Koepenick	52.442539	13.582280	DE
2649568	Feltwell	52.485809	0.519450	GB
2813660	Wathlingen	52.533329	10.150000	DE
2634010	Whittlesey	52.558041	-0.130160	GB
2950159	Berlin	52.524368	13.410530	DE
2848756	Berlin Reinickendorf	52.566669	13.333330	DE
2965768	Carlow	52.840832	-6.926110	IE
2647242	Heacham	52.907822	0.493870	GB
2634493	West Bridgford	52.929790	-1.125370	GB
3101675	Chojna	52.963890	14.427970	PL
2654141	Buxton	53.257408	-1.909820	GB
2634375	West Kirby	53.373020	-3.184170	GB
2642204	Moreton	53.400002	-3.116670	GB
6620310	Didsbury	53.416981	-2.231450	GB
6691248	Chorlton cum Hardy	53.435051	-2.263100	GB
2648405	Glossop	53.443249	-1.949000	GB
3098218	Grudziadz	53.484112	18.753660	PL
2962361	An Muileann gCearr	53.533329	-7.350000	IE
2637435	South Elmsall	53.597092	-1.280340	GB
3101672	Chojnice	53.695541	17.557011	PL
2952633	Bargteheide	53.733330	10.266670	DE
2965471	Claremorris	53.716671	-9.000000	IE
2637958	Shipley	53.833328	-1.766670	GB
2655459	Blackpool	53.816669	-3.050000	GB
764312	Mragowo	53.864368	21.305071	PL
2867527	Munsterdorf	53.902321	9.541230	DE
2650517	Easingwold	54.119099	-1.192250	GB
2894899	Jevenstedt	54.233330	9.666670	DE
5925024	Cold Lake	54.450180	-110.201698	CA
2652676	Cockermouth	54.662090	-3.360860	GB
6173220	Valleyview	55.066730	-117.285851	CA
6050066	La Ronge	55.100128	-105.284218	CA
2618415	Koge	55.458019	12.182140	DK
2702979	Jonkoping	57.781448	14.156180	SE
588335	Tartu	58.380619	26.725090	EE
3162955	Arendal	58.461510	8.772530	NO
2717884	Degerfors	59.237968	14.430770	SE
3145375	Moss	59.434029	10.657710	NO
2718245	Dalby	59.533329	17.350000	SE
6691859	Teekkarikylae	60.189590	24.835020	FI
3147474	Lillehammer	61.115139	10.466280	NO
3145580	Molde	62.737518	7.159120	NO
3415496	Keflavik	64.004921	-22.562420	IS
647741	Lohtaja	64.024719	23.504820	FI
5870294	North Pole	64.751106	-147.349442	US
3157781	Fauske	67.258827	15.391810	NO
5983607	Inuvik	68.349861	-133.721817	CA
5870441	Nuiqsut	70.217499	-150.976395	US
3167269	SantOreste	42.234718	12.519370	IT
3164185	Villanova dAlbenga	44.047249	8.143360	IT
3164175	Villanova sullArda	45.026470	9.998470	IT
3177952	Cortina dAmpezzo	46.536900	12.139030	IT
566891	Dedenevo	56.250000	37.516670	RU
546606	Kokoshkino	55.597691	37.169498	RU
520318	Nizhnyaya Maktama	54.863560	52.428101	RU
553778	Kamenka	43.533329	43.516670	RU
524311	Murino	60.049438	30.445869	RU
495394	Shchekino	54.009171	37.511940	RU
520068	Noginsk	55.866470	38.443802	RU
580227	Avsyunino	55.565159	39.123241	RU
580167	Aysha	55.870350	48.631870	RU
473247	Vladimir	56.136551	40.396580	RU
693805	Simferopol	44.957191	34.110790	UA
488839	Starodzhereliyevskaya	45.475990	38.296799	RU
536219	Lenina	46.066669	39.783329	RU
713154	Askaniya Nova	46.451351	33.868889	UA
706466	Khartsyzsk	48.042431	38.147282	UA
831130	Znamensk	48.584202	45.733799	RU
98463	As Sulaymaniyah	35.561131	45.437489	IQ
504341	Pskov	57.813599	28.349600	RU
1262995	Mirzapur	25.150000	82.583328	IN
1270171	Haveri	14.800000	75.400002	IN
1488754	Tyumen	57.152222	65.527222	RU
3450909	Rondonopolis	-16.470831	-54.635559	BR
1259229	Pune	18.519569	73.855347	IN
294666	Hurfeish	33.017109	35.348351	IL
1260086	Patna	25.600000	85.116669	IN
562625	Firsanovka	55.953609	37.240829	RU
540776	Kromy	52.687618	35.766651	RU
466806	Yoshkar-Ola	56.638771	47.890781	RU
528293	Maykop	44.607780	40.105831	RU
543731	Kotelniki	55.635460	37.844501	RU
498698	Saransk	54.183800	45.174900	RU
2121874	Pravda	46.939560	142.009033	RU
1512236	Abakan	53.715561	91.429169	RU
2013159	Yakutsk	62.033890	129.733063	RU
4718711	Pflugerville	30.439369	-97.620003	US
7260215	Tyndall Air Force Base	30.085350	-85.607307	US
6111704	Port Colborne	42.900120	-79.232880	CA
5126521	Medina	43.220058	-78.386971	US
5935277	Dartmouth	44.671341	-63.577190	CA
7535690	Donnacona	46.680420	-71.723900	CA
6943827	Thetford-Mines	46.093712	-71.305389	CA
7602078	Ladner	49.089378	-123.082413	CA
5586496	Bonners Ferry	48.691330	-116.316307	US
5896522	Beaumont	53.350128	-113.418709	CA
6067747	Matagami	49.750179	-77.632767	CA
6093347	Olds	51.783409	-114.101990	CA
5962582	Golden	51.299950	-116.968903	CA
3470127	Belo Horizonte	-19.920830	-43.937778	BR
3353811	Otjiwarongo	-20.463690	16.647720	NA
933366	Maun	-19.983330	23.416670	BW
890422	Gweru	-19.450001	29.816669	ZW
3469058	Brasilia	-15.779720	-47.929722	BR
1635882	Mataram	-8.583330	116.116669	ID
3676623	Leticia	-4.215280	-69.940559	CO
1640344	Kendari	-3.945000	122.498894	ID
186301	Mombasa	-4.054660	39.663589	KE
